id,title,caption,attribution,attribution_confidence,caption_source,date_start,date_end,decade,curated,selected_default,classification,recommended_print,master_file_id,rights_status,research_status,evidence_urls
img_35a3c2b0b73a7892,"Architect's rendering of Summit School, Beaumont (Harry T. MacDonald & Associates), c. 1970-1974","Architect's rendering of Summit School, Beaumont, by Harry T. MacDonald & Associates, c. 1970-74. The open-plan campus replaced the Sixth Street School and was dedicated May 19, 1974.",Beaumont Library District historical photo collection; artwork by Harry T. MacDonald & Associates,confirmed,"Deep research 2026-07-21 (CDNC: Sun-Telegram dedication article, May 23, 1974)",1970,1974,1970,False,False,Production Ready,36.3 × 16.5 in at 100 PPI,file_a23f4e87a10aa974,Copyrighted,Researched,https://cdnc.ucr.edu/?a=d&d=SBS19740302.1.46; https://cdnc.ucr.edu/?a=d&d=SBS19740523.1.79; https://cdnc.ucr.edu/?a=d&d=BMTG19421119.1.1; https://cdnc.ucr.edu/?a=q&hs=1&r=1&results=1&txq=%22Summit+School%22+Beaumont&txf=txIN&ssnip=txt&e=-------en--20--1--txt-txIN--------; https://www.recordgazette.net/news/closing-of-orange-completes-planned-campus-in-beaumont/article_709352ae-351a-5b0d-8105-db468f0f38e2.html; https://www.recordgazette.net/obituaries/anna-m-hause/article_cb0882ce-85e4-5da1-9372-e6166f8070cb.html
img_1098cac0279a0fdd,Christine and Gil Vargas Sr. as a young couple (vintage snapshot),"Christine and Gil Vargas Sr. of Ramona's Mexican Cafe as a young couple, c. 1970s (family snapshot, rephotographed)",Vargas family collection (presumed); photographer unidentified,probable,Provenance review 2026-07-21 (source path + image inspection),1970,1985,1970,False,False,Reference Only,2.3 × 4 in at 100 PPI,file_edbdb482accbce42,Unclear,Provenance verified,
img_5216d93c22702ca5,"Emeteria and Luis Estrada, 1970s","Emeteria and Luis Estrada, dressed for a formal occasion, outside a house numbered 218, 1970s. Estrada family collection.",Estrada family collection (via Beaumont Library District),probable,"Deep research 2026-07-21 (1950 U.S. Census, Beaumont E.D. 33-3 + donor-filename provenance)",1970,1979,1970,False,False,Production Ready,17.1 × 23.4 in at 100 PPI,file_7bc6badcf00911d0,Permission required,Researched,"https://1950census.archives.gov/iiif/2/1950census%2F43290879-California%2F43290879-California-137788%2F43290879-California-137788-0032.jpg/full/2045,/0/default.jpg; https://nominatim.openstreetmap.org/search?q=Luis+Estrada+Road,+Beaumont,+California&format=json"
img_67d561c6f67c1ba2,Newspaper Clipping: 'Volunteer's Funeral Was 1st Of Its Kind' (Scott Karnitz),"'Volunteer's Funeral Was 1st Of Its Kind' — newspaper clipping on the funeral of Beaumont volunteer firefighter Scott Karnitz, c. 1970s-1980s. Publication unidentified (Banning dateline).",Unidentified newspaper (Banning dateline),probable,Provenance review 2026-07-21 (source path + image inspection),1970,1990,1970,False,False,Potentially Usable,13.6 × 17.6 in at 100 PPI,file_516765793c18944c,Copyrighted,Provenance verified,
img_5e377e16d199a2eb,Beaumont Fire Station,"Firefighters pose with two engines at the Beaumont Fire Station, 628 Maple Avenue; an antique hand-drawn hose cart stands on the front lawn, 1971.","Beaumont Library District Local History Collection, via Calisphere (CBEA_186)",confirmed,"Calisphere Beaumont Library District collection (CBEA_186), matched 2026-07-21 by direct image comparison",1971,1971,1970,False,False,Potentially Usable,14.3 × 9.4 in at 100 PPI,file_d89d04468f534a36,Copyrighted,Researched,https://calisphere.org/item/ark:/13030/c8c828n8/
img_bad44539e3bf4b42,"Miss Pritchett's kindergarten class, Wellwood School, Beaumont, 1971-72","Miss Pritchett's kindergarten class poses on the lawn at Wellwood School, Beaumont, 1971-72 school year, probably fall 1971. The teacher is likely Penny Pritchett.",Beaumont Library District historical photo collection; photographer (school portrait studio) unidentified,confirmed,"Deep research 2026-07-21 (class sign in photo; CDNC: San Bernardino Sun, Sept. 1, 1974)",1971,1972,1970,False,False,Potentially Usable,14.4 × 9.6 in at 100 PPI,file_730cc37e79756b8f,Unclear,Researched,https://cdnc.ucr.edu/?a=d&d=SBS19740901.1.168; https://cdnc.ucr.edu/?a=d&d=BMTG19421119.1.1; https://cdnc.ucr.edu/?a=d&d=BMTG19500105.1.12; https://www.recordgazette.net/obituaries/margaret-anne-pickett/article_795f1a8c-e1cd-11e3-9d82-001a4bcf887a.html; https://www.recordgazette.net/news/a-history-lesson-for-san-gorgonio-pass-retired-teachers-association/article_3fd11a38-cd7b-11e8-9b6a-db218b9ea250.html
img_dec6944cb7b040ba,The Beaumont Fire Station,"The city's antique fire engine, lettered 'Engine Co. No. 1,' and a hand-drawn hose cart stand outside the open bays of the Beaumont Fire Station, 628 Maple Avenue, 1971.","Beaumont Library District Local History Collection, via Calisphere (CBEA_187)",confirmed,"Calisphere Beaumont Library District collection (CBEA_187), matched 2026-07-21 by direct image comparison",1971,1971,1970,False,False,Reference Only,9.2 × 3.7 in at 100 PPI,file_9a5f46d65e85914f,Copyrighted,Researched,https://calisphere.org/item/ark:/13030/c87h1hxj/
img_b690890e951ac18c,"Beaumont Fire Department at the Maple Avenue Station, 1972","Beaumont Fire Department members at the Maple Avenue fire station (built 1969; now Station 66), 1972 — six years before the city contracted fire service to CDF.",Photographer unknown — Beaumont Library District local-history project files,unknown,Deep research 2026-07-21 (visual match to 1971 station photos + Record-Gazette clippings in source folder),1972,1972,1970,False,False,Potentially Usable,17.3 × 14 in at 100 PPI,file_d2ae29e052aa5d40,Unclear,Researched,https://calisphere.org/item/ark:/13030/c8h131c0/; https://calisphere.org/item/ark:/13030/c8c828n8/; https://www.beaumontca.gov/31/Residents
img_f03f7f375191edf6,"Beaumont Fire Department hose cart displayed at the fire station, 628 Maple Avenue","The Beaumont Fire Department's hand-drawn hose cart displayed outside the city fire station at 628 Maple Avenue, with a GMC engine in the bay, c. 1973–1980.","Beaumont Library District Local History Collection, via Calisphere",probable,Deep research 2026-07-21 (Calisphere/BLD item title via Google index; beaumontca.gov),1973,1980,1970,False,False,Reference Only,9.2 × 6.3 in at 100 PPI,file_78418ba57bf11eaf,Unclear,Researched,https://calisphere.org/item/ark:/13030/c8h131c0/; https://calisphere.org/item/ark:/13030/c8c828n8/; https://www.beaumontca.gov/31/Residents; https://www.beaumontca.gov/18/Fire-Services
img_a0defa8112930d8b,"Beaumont Fire Department volunteers under Chief Richard Diebner (Record-Gazette, January 31, 1973)","Volunteers of Chief Richard Diebner's Beaumont Fire Department — Record-Gazette staff photo, published January 31, 1973; all eleven men are named in the printed caption.",Record-Gazette (Banning) staff photo,confirmed,Deep research 2026-07-21 (printed Record-Gazette caption on the clipping),1973,1973,1970,False,False,Potentially Usable,13.4 × 10.3 in at 100 PPI,file_1ddeef3828b3d591,Copyrighted,Researched,
img_865e3dceea5cb7ba,"Beaumont FD Parade Engine 'Engine Co. No. 2' in the Cherry Festival Parade, late 1970s","Beaumont Fire Department's white open-cab parade engine 'Engine Co. No. 2,' identified in the department archive as a LaFrance, in the Cherry Festival parade, late 1970s.",Photographer unknown — Beaumont Library District local-history project files,unknown,Deep research 2026-07-21 (department archive cross-reference + visible lettering),1975,1979,1970,False,False,Production Ready,33.1 × 22.4 in at 100 PPI,file_41263f69278d5914,Unclear,Researched,"https://calisphere.org/item/ark:/13030/c84q7tb2/; https://beaumontca.gov/DocumentCenter/View/40324/News-Release_Timeless-Traditions-New-Beginnings-The-Cherry-Festival-and-Parade-Returns; https://en.wikipedia.org/wiki/Beaumont,_California"
img_58bba051858fd716,"Scott DeForge and John McLaughlin, Beaumont Fire Department, 1976","Firefighters Scott DeForge (left) and John McLaughlin with a City of Beaumont Fire Dept. engine, 1976 — the department's last years before fire service moved to CDF in 1978.","Scott DeForge collection, via Beaumont Library District",probable,Deep research 2026-07-21 (BLD collection working title),1976,1976,1970,False,False,Reference Only,5.3 × 4.2 in at 100 PPI,file_608bbe1d9cc6c514,Permission required,Researched,https://www.recordgazette.net/news/a-history-lesson-for-san-gorgonio-pass-retired-teachers-association/article_3fd11a38-cd7b-11e8-9b6a-db218b9ea250.html; https://www.recordgazette.net/news/beaumont-celebrates-its-100th-anniversary-in-style/article_85df8df5-4bc4-5eeb-8fa3-16862c71bf25.html
img_530924ee0ded82c6,"City of Beaumont Fire Department letter to Emma Estrada, May 26, 1977","City of Beaumont Fire Department letter to Emma Estrada, 218 'B' Street, confirming a no-charge rescue call; signed by Engineer John McLaughlin for Fire Chief Michael C. Diebner, May 26, 1977.",Estrada family collection,probable,Deep research 2026-07-21 (document text),1977,1977,1970,False,False,Potentially Usable,8.3 × 10.7 in at 100 PPI,file_a8f27151e2db52aa,Permission required,Researched,https://www.beaumontca.gov/31/Residents
img_dd956905449c7642,"Old Gas Station, Beaumont, California (John Margolies, 1977)","Old gas station, Beaumont, California, 1977. John Margolies Roadside America Photograph Archive, Library of Congress, Prints and Photographs Division (LC-DIG-mrg-05228).",John Margolies / Library of Congress Prints and Photographs Division,confirmed,Provenance review 2026-07-21 (source path + image inspection),1977,1977,1970,False,False,Reference Only,5.8 × 4 in at 100 PPI,file_5ba83821544ccfb8,Public domain,Provenance verified,https://www.loc.gov/pictures/item/2017707321/
img_b0c11e36c32bf11b,Carnegie library under the mansard roof,The library under its 1977/78 tile mansard — removed in 2008.,Beaumont Library District working files (client-supplied color snapshot; photographer unknown),low,"Building history research 2026-07-20 (carnegie-libraries.org, centennial marker)",1978,2008,1970,True,True,Reference Only,2.2 × 1.2 in at 100 PPI,file_45f0ac199123f4c3,Unclear,Researched,https://www.carnegie-libraries.org/california/beaumont.html; https://www.hmdb.org/m.asp?m=175955; https://patch.com/california/banning-beaumont/beaumont-library-measure-m-preserve-last-carnegie-library-county
img_a48b18e93521487b,"Record-Gazette front page: 'Council Votes To Contract Fire Services With CDF', November 28, 1978","Record-Gazette front page, November 28, 1978: Beaumont's council votes 4–1 to contract city fire services to the California Division of Forestry effective December 1.","Record-Gazette (Banning, CA)",confirmed,Deep research 2026-07-21 (document text; beaumontca.gov),1978,1978,1970,False,False,Reference Only,5.5 × 8.6 in at 100 PPI,file_40aaab92014e56e3,Copyrighted,Researched,https://www.beaumontca.gov/31/Residents; https://cdnc.ucr.edu/?a=cl&cl=CL2.1909.06&sp=BRG; https://www.beaumontca.gov/18/Fire-Services
img_97db6b297170b04e,"Beaumont fire-safety demonstration with Engineer John McLaughlin, early 1980s","Engineer John McLaughlin narrates a home fire-safety demonstration for children — stove, curtained-window and bedding props staged on the field, early 1980s.",Unknown,unknown,Deep research 2026-07-21 (collection filename; 1977 FD letter),1980,1984,1980,False,False,Reference Only,6 × 4.8 in at 100 PPI,file_3e1b299dde3ce0b1,Unclear,Researched,https://www.beaumontca.gov/31/Residents
img_a08051acb6b37033,"Beaumont Volunteer Fire Department taco booth at the Cherry Festival, early 1980s","Volunteers in the kitchen of the Beaumont Volunteer Fire Department's taco booth at the Cherry Festival, early 1980s.",Unknown,unknown,Deep research 2026-07-21 (collection filename; Cherry Festival history),1980,1984,1980,False,False,Reference Only,7.7 × 6.2 in at 100 PPI,file_380405d0e9f540d5,Unclear,Researched,https://patch.com/california/banning-beaumont/103rd-annual-cherry-festival-coming-beaumont-8-things-know; https://calisphere.org/item/ark:/13030/c84q7tb2/
img_36bc04455099c9d7,"Francis Dowling Jr. and son John Dowling sorting cherries, Dowling Fruit Orchards, Beaumont","Francis Dowling Jr. (1925–2016) and son John sort cherries at Dowling Fruit Orchards, the family fruit stand founded 1952 on Highway 60 in Beaumont — c. 1980s–early 1990s.",Photographer unknown (Dowling family context),unknown,Deep research 2026-07-21 (Record Gazette; Dignity Memorial obituary),1980,1995,1980,False,False,Reference Only,9 × 6.2 in at 100 PPI,file_ceca88ddc88ac093,Unclear,Researched,https://www.recordgazette.net/news/iconic-dowling-fruit-orchard-to-close/article_f7dda25a-48c4-11ec-bc23-a3e3f3aa0d50.html; https://www.dignitymemorial.com/obituaries/beaumont-ca/francis-dowling-jr-7122269; https://www.recordgazette.net/obituaries/francis-marion-dowling-jr/article_df1bdc26-915b-11e6-9493-ef8cf2973960.html
img_99913db9881316f3,"Luis Estrada trackworker statue, California State Railroad Museum — close-up (printed page)","Close-up of the trackworker figure associated with Luis Estrada, California State Railroad Museum, Sacramento — printed page dated Feb. 23, 2005",Estrada family collection; original photographer unidentified,probable,Provenance review 2026-07-21 (source path + image inspection),1981,2005,1980,False,False,Production Ready,41.1 × 55.8 in at 100 PPI,file_5334b8381169f62a,Permission required,Provenance verified,
img_a5619ddcb9e94fc3,"Beaumont from the air, 1982","Beaumont from the south, 1982 — a pass town of about 6,800 between the freeway and the foothills.","Client-supplied print, scanned (photographer unknown); related BLD aerials on Calisphere (CBEA_150, CBEA_075)",low,Client-supplied scan; era verified against census and highway history (2026-07-20),1982,1982,1980,False,False,Production Ready,29.3 × 22.3 in at 100 PPI,file_f61f56671fc56588,Unclear,Researched,"https://en.wikipedia.org/wiki/Beaumont,_California; http://www.gribblenation.org/2022/04/former-us-routes-99-60-70-in-san.html; https://en.wikipedia.org/wiki/Interstate_10_in_California; https://calisphere.org/item/ark:/13030/c8sf2vgh/; https://calisphere.org/item/ark:/13030/c8p84b78/"
img_9c808818200e7a56,"Beaumont volunteer firefighters with trophy, late 1980s","Beaumont's volunteer firefighters pose with a trophy in the tan-and-green uniforms of the CDF/Riverside County era, late 1980s.",Unknown,unknown,Deep research 2026-07-21 (collection filename; Record-Gazette 11-28-78),1985,1989,1980,False,False,Reference Only,5.5 × 4.4 in at 100 PPI,file_8fd9d7ff7b968db5,Unclear,Researched,https://www.beaumontca.gov/31/Residents
img_11892e76e7df49d3,Group Portrait in Front of Ramona's Mexican Food Restaurant,"Family group in front of Ramona's Mexican Food restaurant, with its brick arches and rose garden, c. 1985-1995.",Vargas family collection (photographer unknown),probable,Provenance review 2026-07-21 (source path + image inspection),1985,2000,1980,False,False,Production Ready,29.1 × 21.8 in at 100 PPI,file_88fa5e2d2254e4ba,Unclear,Provenance verified,
img_d6de78f86c47985e,"McCoy House feature, Community Advisor 75th-anniversary edition (November 12, 1987)","The McCoy House, Beaumont — central structure built 1885 — as featured in the Community Advisor's 75th-anniversary Beaumont history edition, November 12, 1987.","Community Advisor (Beaumont-area weekly), November 12, 1987",probable,Deep research 2026-07-21 (Community Advisor page content + Holmes 1912 county history),1987,1987,1980,False,False,Production Ready,27.2 × 36.3 in at 100 PPI,file_234daadce4f118e6,Copyrighted,Researched,https://archive.org/details/historyriversid00unkngoog; https://archive.org/details/historydirectory00byno; https://calisphere.org/item/ark:/13030/c8348jqw/
img_9537c0e4968709f8,City of Beaumont aerial photo map of present and planned developments,"City of Beaumont aerial photo map labeling present and planned residential, commercial, and industrial developments across the pass, with an inset location map and the city seal, Nov. 1988","Beaumont Library District Local History Collection, via Calisphere (CBEA_183)",confirmed,"Calisphere Beaumont Library District collection (CBEA_183), matched 2026-07-21 by direct image comparison",1988,1988,1980,True,True,Reference Only,4.5 × 3.6 in at 100 PPI,file_9c12327decce65ee,Copyrighted,Researched,https://calisphere.org/item/ark:/13030/c86t0kz7/
img_03056ebb373ddd81,"""Erected 1938-39"" cornerstone plaque, old Beaumont City Hall (500 Grace Ave.)","""Erected 1938-39"": bronze cornerstone plaque on the old Beaumont City Hall, 500 Grace Ave., which housed city hall plus the fire and police departments. Recent photograph.",Photographer unknown (modern record shot from the Beaumont Library District project folder),unknown,Deep research 2026-07-21 (plaque text read from the image; Calisphere BLD metadata for the building),2000,2023,2000,False,False,Reference Only,7.5 × 4.1 in at 100 PPI,file_cfa43292800e8de3,Unclear,Researched,https://calisphere.org/item/ark:/13030/c8c24vss/; https://livingnewdeal.org/?s=Beaumont+CA
img_1ace86d145209734,"Chancel of the Beaumont Presbyterian 'Rock Church,' 702 Euclid Ave. — modern interior view","Chancel of Beaumont Presbyterian 'Rock Church,' 702 Euclid Ave. — Whitewater-stone sanctuary completed May 20, 1934. Modern interior view, c. 2000s-2020s; photographer unknown.",Unknown,unknown,Deep research 2026-07-21 (BLD metadata on Calisphere item c89g5m5q),2000,2023,2000,False,False,Reference Only,8.5 × 6.2 in at 100 PPI,file_bdff66cb2454d635,Unclear,Researched,https://calisphere.org/item/ark:/13030/c89g5m5q/
img_04328f685390128c,"Scott Karnitz memorial plaque, Beaumont fire station","Tree-dedication plaque in memory of Beaumont volunteer firefighter Scott Karnitz (plaque dates 9-11-63 and 1-1-82), placed by Girl Scout Troop 101 at the Beaumont fire station, 2000s-2010s.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2000,2020,2000,False,False,Production Ready,27.2 × 36.3 in at 100 PPI,file_8d1f932ec5f0fca0,Unclear,Provenance verified,
img_8a20e0efb687510c,Scott Karnitz memorial tree and plaque at Beaumont fire station,"Memorial tree and plaque honoring Beaumont volunteer firefighter Scott Karnitz at the Beaumont fire station, c. 2000s-2010s.",Photographer unidentified,unknown,Provenance review 2026-07-21 (source path + image inspection),2000,2020,2000,False,False,Production Ready,27.2 × 36.3 in at 100 PPI,file_45e590326a1b8ffb,Unclear,Provenance verified,
img_a6ec55f14a4d13dc,Francis Dowling Jr. moving cherry boxes at Dowling Fruit Orchard,"Founder Francis Dowling Jr. (1925-2016) wheels boxes of cherries at Dowling Fruit Orchard, his Highway 60 stand in Beaumont, c. 2005-2016.","Dowling family (probable), via Beaumont Library District project collection",probable,Deep research 2026-07-21 (Dignity Memorial obituary + Record-Gazette),2005,2016,2000,False,False,Potentially Usable,9.4 × 14.1 in at 100 PPI,file_cf16d1260430ff88,Permission required,Researched,https://www.dignitymemorial.com/obituaries/beaumont-ca/francis-dowling-jr-7122269; https://www.recordgazette.net/news/iconic-dowling-fruit-orchard-to-close/article_f7dda25a-48c4-11ec-bc23-a3e3f3aa0d50.html
img_e5e3407036c3c2c5,"Aerial View of Beaumont, April 2010 (Annotated Scrapbook Page)","Oblique aerial view of Beaumont's pastures, highway, and expanding town grid, from an annotated scrapbook page hand-dated April 2010.","Unknown (scrapbook page, photographer unidentified)",unknown,Provenance review 2026-07-21 (source path + image inspection),2010,2010,2010,False,False,Production Ready,29.7 × 22.9 in at 100 PPI,file_5836a9a31c6306e9,Unclear,Provenance verified,
img_fb90b64a110cd45f,"Beaumont from the air, 2010","Beaumont from the south, 2010 — after the boom that more than tripled the city in a decade.",Client-supplied print/scan (photographer unknown),low,"Client-supplied scan; era verified against census, subdivisions and warehouse corridor (2026-07-20)",2010,2010,2010,False,False,Production Ready,27.8 × 19.4 in at 100 PPI,file_a3a1d6a0780c8b16,Unclear,Researched,"https://en.wikipedia.org/wiki/Beaumont,_California; https://patch.com/california/banning-beaumont/beaumont-fastest-growing-city-riverside-county-census-data; https://en.wikipedia.org/wiki/California_State_Route_60; https://en.wikipedia.org/wiki/California_State_Route_79; https://www.spscommerce.com/community/articles/lowes-distribution-center-list; https://rebusinessonline.com/rudolph-foods-co-buys-beaumont-logistics-center-for-6-3m/"
img_3d84769134889400,Beaumont Presbyterian Church — River-Rock Facade Detail,"River-rock masonry, cross, and stained glass of Beaumont Presbyterian Church, 702 Euclid Ave., 2010s-2020s. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2010,2025,2010,False,False,Production Ready,27.2 × 36.3 in at 100 PPI,file_7e4f22ff9127d8d0,Unclear,Provenance verified,
img_b4e6ea6952262482,"Beaumont Presbyterian Church, 702 Euclid Ave.","Presbyterian Church 2, 2010s-2020s (1934 building)",Unknown,unknown,Original filename / collection working title,2010,2025,2010,False,False,Reference Only,3.5 × 2.4 in at 100 PPI,file_49b8de2d50a971b2,Unclear,Provenance verified,
img_da743e866c6368cc,"Beaumont Presbyterian Church, 702 Euclid Avenue","Presbyterian Church, 2010s-2020s (1934 building)",Unknown,unknown,Original filename / collection working title,2010,2025,2010,False,False,Reference Only,3.6 × 3.3 in at 100 PPI,file_0156cad8003afe82,Unclear,Provenance verified,
img_72b5acdf8b88fc6c,"Dowling Fruit Orchard interior produce displays, c. 2010s","Produce islands inside Dowling Fruit Orchard, Beaumont, c. 2010s — peppers, roma tomatoes and bagged carrots on the stand's green wooden fixtures.","Unknown (web-resolution copy, original poster unidentified)",unknown,Deep research 2026-07-21 (file forensics + Record-Gazette),2010,2021,2010,False,False,Reference Only,4.5 × 3.4 in at 100 PPI,file_06f8565130002cdb,Unclear,Researched,https://www.recordgazette.net/news/iconic-dowling-fruit-orchard-to-close/article_f7dda25a-48c4-11ec-bc23-a3e3f3aa0d50.html; https://www.yelp.com/biz/dowling-fruit-orchard-beaumont
img_39722a07ed88a499,"Luis Estrada Trackworker Figure, 'On the Section' Exhibit, California State Railroad Museum (View C)","Trackworker figure identified by the Estrada family as Luis Estrada, 'On the Section' exhibit, California State Railroad Museum, Sacramento, 2010s-2020s. Estrada family collection.",Estrada family collection,probable,Provenance review 2026-07-21 (source path + image inspection),2010,2024,2010,False,False,Production Ready,31.7 × 24.7 in at 100 PPI,file_700ad753febc8ac3,Permission required,Provenance verified,
img_48e0a1029b9b35cf,"Luis Estrada trackworker statue, California State Railroad Museum, Sacramento (view A)","Trackworker figure at the California State Railroad Museum, Sacramento, associated by the Estrada family with Luis Estrada (scanned family snapshot)",Estrada family collection,probable,Provenance review 2026-07-21 (source path + image inspection),2010,2024,2010,False,False,Production Ready,22 × 32.5 in at 100 PPI,file_b6c163a3356b0471,Permission required,Provenance verified,
img_e227a30890d191f3,"Pass Area Business Hub (first Bank of Beaumont site), Fifth Street and California Avenue","Pass Area Business Hub building at Fifth Street and California Avenue — the corner the collection identifies with the first Bank of Beaumont — photographed as renovation work wrapped up, 2020s.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2010,2025,2010,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_df6dfda367b9c01b,Unclear,Provenance verified,
img_9acdf5b823073389,Track-Worker Exhibit Figure at the California State Railroad Museum,"Luis Estrada statue at California State Railroad Museum in Sacramento, 2010s-2020s",Estrada family collection,high,Provenance embedded in original filename,2010,2024,2010,False,False,Production Ready,29.3 × 25.1 in at 100 PPI,file_81573fc561e39bcb,Permission required,Provenance verified,
img_e3b0eb2e257855ca,"Centennial Gala Bartenders — Record-Gazette Clipping, November 23, 2012","Paula Christante, dressed as Charlie Chaplin, and Alan Slater tend bar at Beaumont's Centennial Gala — Record-Gazette, November 23, 2012.","Record-Gazette (Banning, California)",probable,Provenance review 2026-07-21 (source path + image inspection),2012,2012,2010,False,False,Production Ready,16.3 × 16.7 in at 100 PPI,file_d8efd7ae506580fc,Copyrighted,Provenance verified,
img_cc1a3e9d9b7f9b76,Record-Gazette Centennial Coverage: '1912' Play by Catch A Star Theatrical Players,"Catch A Star Theatrical Players portray Beaumont's 1912 incorporation vote in the play '1912' — Record-Gazette centennial coverage, November 23, 2012.","Record-Gazette, November 23, 2012",probable,Provenance review 2026-07-21 (source path + image inspection),2012,2012,2010,False,False,Potentially Usable,15.6 × 14.1 in at 100 PPI,file_8641735b44661932,Copyrighted,Provenance verified,
img_78e4dd6ee33f5c18,Record-Gazette Clipping: Centennial Balloon Release at Beaumont Civic Center (2012),"Mayor Roger Berg and council members Brian De Forge and David Castaldo release balloons at the Beaumont Civic Center for the city's centennial. Record-Gazette, November 23, 2012; photo by Rodrigo Pena, City of Beaumont.","Record-Gazette; photo by Rodrigo Pena, City of Beaumont",probable,Provenance review 2026-07-21 (source path + image inspection),2012,2012,2010,False,False,Potentially Usable,15.9 × 14.1 in at 100 PPI,file_9482dc8ee01375bf,Copyrighted,Provenance verified,
img_863f0fc9e94e4ebb,"Bank of Beaumont Facade Inscription — 'Founded 1909, Erected 1923'","Parapet inscription on the 1923 Bank of Beaumont building, Fifth Street and California Avenue: 'Bank of Beaumont — Founded 1909, Erected 1923,' photographed c. 2015-2025.",Photographer unknown (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2015,2025,2010,False,False,Production Ready,29.4 × 22 in at 100 PPI,file_83556585bdb29b76,Unclear,Provenance verified,
img_4eeb78c48b2bca4b,"Dowling Orchards Produce Store, Contemporary View","Dowling Orchards produce store ('Farm Fresh Produce — Dried Fruit Nuts Candy'), 2010s-2020s. Photographer unidentified; Beaumont Library District collection.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2015,2025,2010,False,False,Reference Only,4.5 × 2.8 in at 100 PPI,file_ee215b51b92d672d,Unclear,Provenance verified,
img_0fe6d3036afcd3d6,Egan Avenue Looking South to the Interstate 10 Dead End,"Egan Avenue looking south to its dead end at Interstate 10, Beaumont, 2020s — repeat view taken from the same spot as vintage photographs. Photographer unidentified.",Photographer unidentified,unknown,Provenance review 2026-07-21 (source path + image inspection),2015,2025,2010,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_326ff826173e889e,Unclear,Provenance verified,
img_e9f375f1600bc4d0,Fifth Street looking west from the Fifth and Grace intersection,"Fifth Street looking west from the Grace intersection, Beaumont, 2010s-2020s; the Precision Stampings plant is at right.",Photographer unidentified,unknown,Provenance review 2026-07-21 (source path + image inspection),2015,2025,2010,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_8e08335061a788ad,Unclear,Provenance verified,
img_37bbc779f837532c,Sean Balingit leading a Historical Society tour at the McCoy House,"Sean Balingit leads a Historical Society tour at the McCoy House, c. 2015-2024. Photo: Pat Murkland",Pat Murkland,probable,Provenance review 2026-07-21 (source path + image inspection),2015,2024,2010,False,False,Production Ready,36.3 × 27.2 in at 100 PPI,file_0fccefa25e897817,Copyrighted,Provenance verified,
img_7c01fc3dab547cc4,"First Christian Church, 701 Egan Ave., May 2017","First Christian Church (Disciples of Christ), 701 Egan Ave., Beaumont, May 2017. Photographer unidentified.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2017,2017,2010,False,False,Potentially Usable,14.4 × 10.8 in at 100 PPI,file_8d7a3cd69d34ecdb,Unclear,Provenance verified,
img_9ae52f4064af37bc,"'Welcome to Ramona's' Interior Sign, Ramona's Mexican Cafe","'Welcome to Ramona's' sign on the interior brick arch, Ramona's Mexican Cafe, Beaumont, c. 2018-2025. Photographer unidentified.","Photographer unidentified (Beaumont Library District collection, Ramona's group)",unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Potentially Usable,18.1 × 13.6 in at 100 PPI,file_d03a8393c46eea66,Unclear,Provenance verified,
img_a04b2576fd8d515e,"'Welcome to Ramona's' sign, Ramona's Mexican Cafe","'Welcome to Ramona's' sign at Ramona's Mexican Cafe, Beaumont, c. 2018-2025.",Photographer unidentified,unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Reference Only,11.4 × 4.9 in at 100 PPI,file_516adc6d0d5d4aa4,Unclear,Provenance verified,
img_e6fe5e33e99cc68f,"Bank of Beaumont Building Today, Fifth Street and California Avenue","Former Bank of Beaumont building (1923) at Fifth Street and California Avenue, 2020s. Photographer unidentified; Beaumont Library District collection.",Photographer unidentified (Beaumont Library District collection),unknown,Provenance review 2026-07-21 (source path + image inspection),2018,2025,2010,False,False,Production Ready,29.4 × 22 in at 100 PPI,file_fca09367fcdc9efc,Unclear,Provenance verified,
img_4b3616cbe2898cea,Christine And Gil Vargas Sr C,"Christine and Gil Vargas Sr, 2020s",Unknown,unknown,Original filename / collection working title,2018,2025,2010,False,False,Reference Only,3 × 5.4 in at 100 PPI,file_8bae3eb84d75a429,Unclear,Provenance verified,
